,iso,glcode,name,lat,lon,genus,family,macroarea,country,tea,level,from
2334,tew,tewa1260,Tewa (Rio Grande),36.25,-106.166666667,Kiowa-Tanoan,Kiowa-Tanoan,North America,US,,language,wals1
2335,tew,tewa1260,Tewa (San Juan Pueblo),36.0833333333,-106.083333333,Kiowa-Tanoan,Kiowa-Tanoan,North America,US,,language,wals1
2336,tcz,thad1238,Thadou,24.4166666667,93.9166666667,Kuki-Chin,Sino-Tibetan,Eurasia,IN MM,,language,wals1
2337,tha,thai1261,Thai,16.0,101.0,Kam-Tai,Tai-Kadai,Eurasia,TH,1 Words derived from Sinitic cha,language,wals1
2338,tsq,thai1240,Thai Sign Language,15.0,101.0,Sign Languages,other,Eurasia,TH,,language,wals1
2339,ths,thak1245,Thakali,29.0,83.75,Bodic,Sino-Tibetan,Eurasia,NP,,language,wals1
2340,thf,than1259,Thangmi,27.75,86.0,Mahakiranti,Sino-Tibetan,Eurasia,NP,,language,wals1
2341,ssf,thao1240,Thao,23.8833333333,120.916666667,Western Plains Austronesian,Austronesian,Papunesia,TW,,language,wals1
2342,typ,thay1248,Thaypan,-14.8333333333,143.166666667,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2343,thp,thom1243,Thompson,49.75,-121.75,Interior Salish,Salishan,North America,CA,,language,wals1
2344,tdh,thul1246,Thulung,27.4166666667,86.5,Mahakiranti,Sino-Tibetan,Eurasia,NP,,language,wals1
2345,bod,tibe1272,Tibetan (Dingri),28.5,86.5,Bodic,Sino-Tibetan,Eurasia,CN,,language,wals1
2346,bod,tibe1272,Tibetan (Drokpa),32.25,81.25,Bodic,Sino-Tibetan,Eurasia,CN,,language,wals1
2347,bod,tibe1272,Tibetan (Modern Literary),29.8333333333,91.5,Bodic,Sino-Tibetan,Eurasia,CN,,language,wals1
2348,bod,tibe1272,Tibetan (Shigatse),29.0,89.0,Bodic,Sino-Tibetan,Eurasia,CN,,language,wals1
2349,bod,tibe1272,Tibetan (Standard Spoken),30.0,91.0,Bodic,Sino-Tibetan,Eurasia,CN,1 Words derived from Sinitic cha,language,wals1
2350,tca,ticu1245,Ticuna,-4.0,-70.5,Ticuna,Ticuna,South America,BR PE,,language,wals1
2351,tvo,tido1248,Tidore,0.75,127.5,North Halmaheran,West Papuan,Papunesia,ID,,language,wals1
2352,tif,tifa1245,Tifal,-5.0,141.333333333,Ok,Trans-New Guinea,Papunesia,PG,,language,wals1
2353,tgc,tiga1245,Tigak,-2.71666666667,150.8,Oceanic,Austronesian,Papunesia,PG,,language,wals1
2354,tir,tigr1271,Tigrinya,14.5,38.5,Semitic,Afro-Asiatic,Africa,ER ET,,language,wals1
2355,tig,tigr1270,Tigré,16.5,38.5,Semitic,Afro-Asiatic,Africa,ER,,language,wals1
2356,tig,tigr1270,Tigré (Beni Amer),15.5,38.0,Semitic,Afro-Asiatic,Africa,ER,,language,wals1
2357,dih,kumi1248,Tiipay (Jamul),32.1666666667,-116.5,Yuman,Hokan,North America,US MX,,language,wals1
2358,tik,tika1246,Tikar,5.83333333333,11.6666666667,Bantoid,Niger-Congo,Africa,CM,,language,wals1
2359,til,till1254,Tillamook,45.3333333333,-123.75,Tillamook,Salishan,North America,US,,language,wals1
2360,tms,tima1241,Tima,11.6666666667,29.25,Katla-Tima,Kordofanian,Africa,SD,,language,wals1
2361,aoz,uabm1237,Timorese,-9.66666666667,124.5,Central Malayo-Polynesian,Austronesian,Papunesia,ID,,language,wals1
2362,tjm,timu1245,Timucua,30.25,-82.5,Timucua,Timucua,North America,US,,language,wals1
2363,tih,timu1262,Timugon,5.0,116.0,North Borneo,Austronesian,Papunesia,MY,,language,wals1
2364,lbf,tina1246,Tinani,32.3333333333,77.1666666667,Bodic,Sino-Tibetan,Eurasia,IN,,language,wals1
2365,tin,tind1238,Tindi,42.3666666667,46.25,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,,language,wals1
2366,cir,tiri1258,Tinrin,-21.6666666667,165.75,Oceanic,Austronesian,Papunesia,NC,,language,wals1
2367,tri,trio1238,Tiriyo,3.25,-55.75,Cariban,Cariban,South America,BR SR,,language,wals1
2368,suq,suri1267,Tirmaga,5.75,35.25,Surmic,Eastern Sudanic,Africa,ET,,language,wals1
2369,tiy,tiru1241,Tiruray,6.75,124.166666667,Bilic,Austronesian,Papunesia,PH,,language,wals1
2370,tiv,tivv1240,Tiv,7.5,9.0,Bantoid,Niger-Congo,Africa,NG,,language,wals1
2371,twf,nort1550,Tiwa (Northern),36.5,-105.5,Kiowa-Tanoan,Kiowa-Tanoan,North America,US,,language,wals1
2372,tix,sout2961,Tiwa (Southern),35.0,-106.333333333,Kiowa-Tanoan,Kiowa-Tanoan,North America,US,,language,wals1
2373,tiw,tiwi1244,Tiwi,-11.5,131.0,Tiwian,Tiwian,Australia,AU,3 Others,language,wals1
2374,tcf,acat1239,Tlapanec,17.0833333333,-99.0,Subtiaba-Tlapanec,Oto-Manguean,North America,MX,,language,wals1
2375,tli,tlin1245,Tlingit,59.0,-135.0,Tlingit,Na-Dene,North America,US,,language,wals1
2376,tqo,toar1246,Toaripi,-8.33333333333,146.25,Eleman Proper,Eleman,Papunesia,PG,,language,wals1
2377,tob,toba1269,Toba,-26.5,-59.0,South Guaicuruan,Guaicuruan,South America,AR,,language,wals1
2378,tti,toba1266,Tobati,-2.58333333333,140.666666667,Oceanic,Austronesian,Papunesia,ID,,language,wals1
2379,tlb,tobe1252,Tobelo,1.5,128.5,North Halmaheran,West Papuan,Papunesia,ID,,language,wals1
2380,sbu,stod1241,Tod,32.4166666667,77.25,Bodic,Sino-Tibetan,Eurasia,IN,,language,wals1
2381,tcx,toda1252,Toda,11.4166666667,76.75,Southern Dravidian,Dravidian,Eurasia,IN,,language,wals1
2382,kim,kara1462,Tofa,53.75,98.0,Turkic,Altaic,Eurasia,RU,,language,wals1
2383,toj,tojo1241,Tojolabal,16.3333333333,-91.5,Mayan,Mayan,North America,MX,,language,wals1
2384,tpi,tokp1240,Tok Pisin,-9.5,147.166666667,Creoles and Pidgins,other,Papunesia,PG,,language,wals1
2385,tkl,toke1240,Tokelauan,-9.0,-172.0,Oceanic,Austronesian,Papunesia,TK,,language,wals1
2386,jic,toll1241,Tol,14.6666666667,-87.0,Tol,Tol,North America,HN,,language,wals1
2387,ksd,kuan1248,Tolai,-4.25,152.083333333,Oceanic,Austronesian,Papunesia,PG,,language,wals1
2388,,,Tommo So,15.0,-3.0,Dogon,Dogon,,ML,,language,wals1
2389,tdn,tond1251,Tondano,1.25,125.0,Minahasan,Austronesian,Papunesia,ID,,language,wals1
2390,toi,tong1318,Tonga (in Zambia),-17.0,27.0,Bantoid,Niger-Congo,Africa,ZM,,language,wals1
2391,ton,tong1325,Tongan,-21.1666666667,-175.166666667,Oceanic,Austronesian,Papunesia,TO,,language,wals1
2392,tqw,tonk1249,Tonkawa,30.25,-96.75,Tonkawa,Tonkawa,North America,US,,language,wals1
2393,tnt,tont1239,Tontemboan,1.08333333333,124.5,Minahasan,Austronesian,Papunesia,ID,,language,wals1
2394,mlu,toab1237,Toqabaqita,-8.41666666667,160.583333333,Oceanic,Austronesian,Papunesia,SB,,language,wals1
2395,sda,tora1261,Toraja,-3.0,119.75,South Sulawesi,Austronesian,Papunesia,ID,,language,wals1
2396,rth,rata1244,Toratán,1.08333333333,124.833333333,Sangiric,Austronesian,Papunesia,ID,,language,wals1
2397,dts,toro1252,Toro So,14.4166666667,-3.25,Dogon,Dogon,Africa,BF ML,,language,wals1
2398,trw,torw1241,Torwali,34.25,72.0,Indic,Indo-European,Eurasia,PK,,language,wals1
2399,tlc,yecu1235,Totonac (Misantla),19.9166666667,-96.9166666667,Totonacan,Totonacan,North America,MX,,language,wals1
2400,top,papa1238,Totonac (Papantla),20.3333333333,-97.3333333333,Totonacan,Totonacan,North America,MX,,language,wals1
2401,tos,high1243,Totonac (Sierra),19.9166666667,-97.4166666667,Totonacan,Totonacan,North America,MX,,language,wals1
2402,too,xico1235,Totonac (Xicotepec de Juárez),20.4166666667,-97.8333333333,Totonacan,Totonacan,North America,MX,,language,wals1
2403,wib,tusi1238,Toussian,11.0,-4.66666666667,Gur,Niger-Congo,Africa,BF,,language,wals1
2404,wib,sout2797,Toussian (Win),10.8333333333,-4.66666666667,Gur,Niger-Congo,Africa,BF,,language,wals1
2405,trs,chic1273,Trique (Chicahuaxtla),17.1666666667,-97.8333333333,Mixtecan,Oto-Manguean,North America,MX,,language,wals1
2406,trc,copa1237,Trique (Copala),17.1666666667,-97.9166666667,Mixtecan,Oto-Manguean,North America,MX,,language,wals1
2407,tpy,trum1247,Trumai,-11.9166666667,-53.5833333333,Trumai,Trumai,South America,BR,,language,wals1
2408,cof,colo1256,Tsafiki,-1.0,-79.3333333333,Barbacoan,Barbacoan,South America,EC,,language,wals1
2409,tkr,tsak1249,Tsakhur,41.6666666667,47.1666666667,Lezgic,Nakh-Daghestanian,Eurasia,RU AZ,,language,wals1
2410,huq,tsat1238,Tsat,18.25,109.5,Malayo-Sumbawan,Austronesian,Eurasia,CN,,language,wals1
2411,ddo,dido1241,Tsez,42.25,45.75,Avar-Andic-Tsezic,Nakh-Daghestanian,Eurasia,RU,,language,wals1
2412,tsj,tsha1245,Tshangla,27.8333333333,92.1666666667,Bodic,Sino-Tibetan,Eurasia,BT IN,,language,wals1
2413,tsi,nucl1649,Tsimshian (Coast),52.5,-129.0,Tsimshianic,Penutian,North America,US CA,,language,wals1
2414,tsv,tsog1243,Tsogo,-1.5,11.3333333333,Bantoid,Niger-Congo,Africa,GA,,language,wals1
2415,tso,tson1249,Tsonga,-24.0,32.0,Bantoid,Niger-Congo,Africa,MZ ZA,,language,wals1
2416,tsu,tsou1248,Tsou,23.5,120.75,Tsou,Austronesian,Papunesia,TW,,language,wals1
2417,bbl,bats1242,Tsova-Tush,42.5,45.5,Nakh,Nakh-Daghestanian,Eurasia,GE,,language,wals1
2418,tsn,tswa1253,Tswana,-24.0,26.0,Bantoid,Niger-Congo,Africa,BW ZA,2 Words derived from Min Nan Chinese te,language,wals1
2419,pmt,tuam1242,Tuamotuan,-17.0,-144.0,Oceanic,Austronesian,Papunesia,PF,,language,wals1
2420,thv,taha1241,Tuareg (Ahaggar),23.0,6.0,Berber,Afro-Asiatic,Africa,NE LY DZ,,language,wals1
2421,thv,taha1241,Tuareg (Air),19.0,9.0,Berber,Afro-Asiatic,Africa,NE,,language,wals1
2422,thv,taha1241,Tuareg (Ghat),25.0,10.1666666667,Berber,Afro-Asiatic,Africa,LY,,language,wals1
2423,tbu,tuba1279,Tubar,27.0,-108.0,Tubar,Uto-Aztecan,North America,MX,,language,wals1
2424,dzg,tebu1238,Tubu,16.0,15.0,Western Saharan,Saharan,Africa,TD NE,,language,wals1
2425,tuo,tuca1252,Tucano,0.5,-69.1666666667,Tucanoan,Tucanoan,South America,BR CO,,language,wals1
2426,tzn,tugu1245,Tugun,-7.71666666667,126.75,Central Malayo-Polynesian,Austronesian,Papunesia,ID,,language,wals1
2427,bhq,tuka1247,Tukang Besi,-5.5,123.5,Celebic,Austronesian,Papunesia,ID,,language,wals1
2428,bag,tuki1240,Tuki,4.58333333333,11.5,Bantoid,Niger-Congo,Africa,CM,,language,wals1
2429,tcy,tulu1258,Tulu,12.75,75.3333333333,Southern Dravidian,Dravidian,Eurasia,IN,,language,wals1
2430,tmc,tuma1260,Tumak,9.5,17.3333333333,East Chadic,Afro-Asiatic,Africa,TD,,language,wals1
2431,tmq,tuml1238,Tumleo,-3.08333333333,142.416666667,Oceanic,Austronesian,Papunesia,PG,,language,wals1
2432,tnd,ango1257,Tunebo,6.75,-72.25,Tunebo,Chibchan,South America,CO,,language,wals1
2433,baz,tune1241,Tunen,4.75,10.6666666667,Bantoid,Niger-Congo,Africa,CM,,language,wals1
2434,lcm,tung1290,Tungak,-2.55,150.25,Oceanic,Austronesian,Papunesia,PG,,language,wals1
2435,tun,tuni1252,Tunica,32.6666666667,-91.0,Tunica,Tunica,North America,US,3 Others,language,wals1
2436,,,Tupi,-6.0,-36.0,Tupi-Guaraní,Tupian,,BR,,language,wals1
2437,tui,tupu1244,Tupuri,10.1666666667,14.75,Adamawa,Niger-Congo,Africa,CM TD,,language,wals1
2438,tuv,turk1308,Turkana,3.0,35.5,Nilotic,Eastern Sudanic,Africa,KE UG,,language,wals1
2439,kmz,khor1269,Turkic (East-Central Xorasan),37.0,59.0,Turkic,Altaic,Eurasia,IR,,language,wals1
2440,kmz,khor1269,Turkic (West Xorasan),36.6666666667,56.0,Turkic,Altaic,Eurasia,IR,,language,wals1
2441,tur,nucl1301,Turkish,39.0,35.0,Turkic,Altaic,Eurasia,TR,1 Words derived from Sinitic cha,language,wals1
2442,tuk,turk1304,Turkmen,40.0,58.0,Turkic,Altaic,Eurasia,TM,1 Words derived from Sinitic cha,language,wals1
2443,tus,tusc1257,Tuscarora,36.0,-77.5,Northern Iroquoian,Iroquoian,North America,US,,language,wals1
2444,ttm,nort2941,Tutchone (Northern),63.0,-137.0,Athapaskan,Na-Dene,North America,CA,,language,wals1
2445,tta,tute1247,Tutelo,37.6666666667,-78.75,Core Siouan,Siouan,North America,US,,language,wals1
2446,tvt,tuts1235,Tutsa,27.5,96.5,Northern Naga,Sino-Tibetan,Eurasia,IN,,language,wals1
2447,tvl,tuva1244,Tuvaluan,-8.5,179.166666667,Oceanic,Austronesian,Papunesia,TV,,language,wals1
2448,tyv,tuvi1240,Tuvan,52.0,95.0,Turkic,Altaic,Eurasia,RU MN,1 Words derived from Sinitic cha,language,wals1
2449,tue,tuyu1244,Tuyuca,0.5,-70.0833333333,Tucanoan,Tucanoan,South America,CO BR,,language,wals1
2450,twa,twan1247,Twana,47.6666666667,-122.75,Central Salish,Salishan,North America,US,,language,wals1
2451,woa,tyar1236,Tyeraity,-13.0,130.333333333,Northern Daly,Northern Daly,Australia,AU,,language,wals1
2452,tzb,tzel1253,Tzeltal,16.8333333333,-92.25,Mayan,Mayan,North America,MX,,language,wals1
2453,tzh,tzel1254,Tzeltal (Aguacatenango),16.4166666667,-92.5,Mayan,Mayan,North America,MX,,language,wals1
2454,tzb,tzel1255,Tzeltal (Bachajón),16.9166666667,-92.0,Mayan,Mayan,North America,MX,,language,wals1
2455,tzh,tzel1254,Tzeltal (Tenejapa),16.6666666667,-92.3333333333,Mayan,Mayan,North America,MX,,language,wals1
2456,tzc,tzot1262,Tzotzil,16.5,-92.6666666667,Mayan,Mayan,North America,MX,,language,wals1
2457,tzs,tzot1260,Tzotzil (San Andrés),17.0,-92.8333333333,Mayan,Mayan,North America,MX,,language,wals1
2458,tzz,tzot1264,Tzotzil (Zinacantán),16.8333333333,-92.8333333333,Mayan,Mayan,North America,MX,,language,wals1
2459,tzt,cakc1244,Tzutujil,14.6666666667,-91.3333333333,Mayan,Mayan,North America,GT,,language,wals1
2460,tub,tuba1278,Tübatulabal,36.0,-118.333333333,California Uto-Aztecan,Uto-Aztecan,North America,US,,language,wals1
2461,par,pana1305,Tümpisa Shoshone,37.0,-117.0,Numic,Uto-Aztecan,North America,US,,language,wals1
2462,tsm,turk1288,Türk Isaret Dili,39.0,34.0,Sign Languages,other,Eurasia,TR,,language,wals1
2463,umb,umbu1257,UMbundu,-12.5,15.0,Bantoid,Niger-Congo,Africa,AO,,language,wals1
2464,uby,ubyk1235,Ubykh,43.6666666667,39.6666666667,Northwest Caucasian,Northwest Caucasian,Eurasia,RU TR,,language,wals1
2465,udi,udii1243,Udi,41.0,48.0,Lezgic,Nakh-Daghestanian,Eurasia,AZ,,language,wals1
2466,ude,udih1248,Udihe,47.6666666667,136.25,Tungusic,Altaic,Eurasia,RU,,language,wals1
2467,udm,udmu1245,Udmurt,57.5,52.5,Permic,Uralic,Eurasia,RU,1 Words derived from Sinitic cha,language,wals1
2468,ugn,ugan1238,Ugandan Sign Language,1.0,32.5,Sign Languages,other,Africa,UG,,language,wals1
2469,ukr,ukra1253,Ukrainian,49.0,33.0,Slavic,Indo-European,Eurasia,UA,1 Words derived from Sinitic cha,language,wals1
2470,ulc,ulch1241,Ulcha,52.25,140.333333333,Tungusic,Altaic,Eurasia,RU,,language,wals1
2471,udl,wuzl1236,Uldeme,10.95,14.1166666667,Biu-Mandara,Afro-Asiatic,Africa,CM,,language,wals1
2472,uli,ulit1238,Ulithian,9.91666666667,139.583333333,Oceanic,Austronesian,Papunesia,FM,,language,wals1
2473,ppk,umaa1242,Uma,-1.83333333333,120.0,Celebic,Austronesian,Papunesia,ID,,language,wals1
2474,cbd,cari1279,Umaua,1.0,-72.0,Cariban,Cariban,South America,CO,,language,wals1
2475,ubu,umbu1258,Umbu Ungu,-6.0,144.0,Chimbu,Trans-New Guinea,Papunesia,PG,,language,wals1
2476,ump,umpi1239,Umpila,-13.5,143.5,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2477,mtg,unaa1239,Una,-4.66666666667,140.0,Mek,Trans-New Guinea,Papunesia,ID,,language,wals1
2478,unm,unam1242,Unami,40.0,-75.1666666667,Algonquian,Algic,North America,US,,language,wals1
2479,ung,ngar1284,Ungarinjin,-16.3333333333,126.0,Worrorran,Worrorran,Australia,AU,,language,wals1
2480,kuu,uppe1438,Upper Kuskokwim,63.0,-157.0,Athapaskan,Na-Dene,North America,US,,language,wals1
2481,uur,urav1235,Ura,-18.6666666667,169.083333333,Oceanic,Austronesian,Papunesia,VU,,language,wals1
2482,urf,atam1239,Uradhi,-11.9166666667,142.416666667,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2483,urk,urak1238,Urak Lawoi',8.0,98.3333333333,Malayo-Sumbawan,Austronesian,Eurasia,TH,,language,wals1
2484,ura,urar1246,Urarina,-4.5,-75.5,Urarina,Urarina,South America,PE,,language,wals1
2485,urt,urat1244,Urat,-3.66666666667,142.833333333,Wapei-Palei,Torricelli,Papunesia,PG,,language,wals1
2486,urd,urdu1245,Urdu,25.0,67.0,Indic,Indo-European,Eurasia,PK,,language,wals1
2487,urh,urho1239,Urhobo,5.58333333333,6.0,Edoid,Niger-Congo,Africa,NG,,language,wals1
2488,uri,urim1252,Urim,-3.58333333333,142.666666667,Urim,Torricelli,Papunesia,PG,,language,wals1
2489,ure,uruu1244,Uru,-16.75,-69.0,Uru-Chipaya,Uru-Chipaya,South America,BO,,language,wals1
2490,uks,urub1243,Urubú Sign Language,-2.33333333333,-46.0,Sign Languages,other,South America,BR,,language,wals1
2491,urb,urub1250,Urubú-Kaapor,-2.33333333333,-46.5,Tupi-Guaraní,Tupian,South America,BR,,language,wals1
2492,uum,urum1249,Urum,47.1166666667,37.55,Turkic,Altaic,Eurasia,GE UA,,language,wals1
2493,wnu,usan1239,Usan,-4.83333333333,145.166666667,Madang,Trans-New Guinea,Papunesia,PG,,language,wals1
2494,usa,usar1243,Usarufa,-6.41666666667,145.583333333,Eastern Highlands,Trans-New Guinea,Papunesia,PG,,language,wals1
2495,ute,utes1238,Ute,39.0,-109.0,Numic,Uto-Aztecan,North America,US,,language,wals1
2496,uig,uigh1240,Uyghur,40.0,80.0,Turkic,Altaic,Eurasia,CN,1 Words derived from Sinitic cha,language,wals1
2497,uzs,uzbe1247,Uzbek,39.0,66.0,Turkic,Altaic,Eurasia,AF UZ,1 Words derived from Sinitic cha,language,wals1
2498,uzn,nort2690,Uzbek (Northern),40.6666666667,66.5,Turkic,Altaic,Eurasia,UZ,,language,wals1
2499,vaf,vafs1240,Vafsi,34.6666666667,49.9166666667,Iranian,Indo-European,Eurasia,IR,,language,wals1
2500,vag,vagl1239,Vagla,9.41666666667,-2.41666666667,Gur,Niger-Congo,Africa,GH,,language,wals1
2501,vai,vaii1241,Vai,6.91666666667,-11.25,Western Mande,Mande,Africa,SL LR,,language,wals1
2502,vas,vasa1239,Vasavi,24.5,71.5,Indic,Indo-European,Eurasia,IN,,language,wals1
2503,dic,lako1244,Vata,5.83333333333,-5.41666666667,Kru,Niger-Congo,Africa,CI,,language,wals1
2504,ved,vedd1240,Vedda,7.0,81.0,Indic,Indo-European,Eurasia,LK,,language,wals1
2505,ven,vend1245,Venda,-22.0,30.0,Bantoid,Niger-Congo,Africa,ZW ZA,,language,wals1
2506,vep,veps1250,Veps,60.0,35.0,Finnic,Uralic,Eurasia,RU,,language,wals1
2507,vie,viet1252,Vietnamese,10.5,106.5,Viet-Muong,Austro-Asiatic,Eurasia,VN,1 Words derived from Sinitic cha,language,wals1
2508,vif,vili1238,Vili,-5.5,14.0,Bantoid,Niger-Congo,Africa,GA CG,,language,wals1
2509,vnm,vinm1237,Vinmavis,-16.1666666667,167.416666667,Oceanic,Austronesian,Papunesia,VU,,language,wals1
2510,bvs,vlaa1235,Vlaamse Gebarentaal,51.0,4.0,Sign Languages,other,Eurasia,BE,,language,wals1
2511,vot,voti1245,Votic,59.5,30.0,Finnic,Uralic,Eurasia,RU,,language,wals1
2512,wwa,waam1244,Waama,10.5833333333,1.66666666667,Gur,Niger-Congo,Africa,BJ,,language,wals1
2513,wkw,waka1274,Wagawaga,-26.5,152.5,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2514,waq,wage1238,Wagiman,-14.0,131.25,Wagiman,Wagiman,Australia,AU,,language,wals1
2515,whg,wahg1249,Wahgi,-5.83333333333,144.716666667,Chimbu,Trans-New Guinea,Papunesia,PG,,language,wals1
2516,waw,waiw1244,Wai Wai,1.0,-59.0,Cariban,Cariban,South America,BR GY,,language,wals1
2517,wbk,waig1243,Waigali,35.0,71.25,Nuristani,Indo-European,Eurasia,AF,,language,wals1
2518,bao,waim1255,Waimaha,0.333333333333,-70.25,Tucanoan,Tucanoan,South America,CO,,language,wals1
2519,wbl,wakh1245,Wakhi,36.5,72.0,Iranian,Indo-European,Eurasia,AF PK TJ,,language,wals1
2520,wls,wall1257,Wallisian,-13.3,-176.2,Oceanic,Austronesian,Papunesia,WF,,language,wals1
2521,van,valm1241,Walman,-3.21666666667,142.5,Wapei-Palei,Torricelli,Papunesia,PG,,language,wals1
2522,wmt,walm1241,Walmatjari,-19.5,125.75,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2523,wmb,wamb1258,Wambaya,-18.6666666667,135.75,Wambayan,Mirndi,Australia,AU,3 Others,language,wals1
2524,wms,wamb1259,Wambon,-5.5,140.416666667,Awju-Dumut,Trans-New Guinea,Papunesia,ID,,language,wals1
2525,wme,wamb1257,Wambule,29.25,85.9166666667,Mahakiranti,Sino-Tibetan,Eurasia,NP,,language,wals1
2526,wan,wann1242,Wan,7.83333333333,-5.86666666667,Eastern Mande,Mande,Africa,CI,,language,wals1
2527,wgg,wang1290,Wangkangurru,-27.0,137.0,Central Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2528,nbx,ngur1261,Wangkumara,-27.3333333333,143.0,Central Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2529,wbt,wanm1242,Wanman,-22.0,123.0,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2530,wnc,want1252,Wantoat,-6.16666666667,146.5,Finisterre-Huon,Trans-New Guinea,Papunesia,PG,,language,wals1
2531,auc,waor1240,Waorani,-1.0,-76.5,Waorani,Waorani,South America,EC,,language,wals1
2532,wap,wapi1253,Wapishana,2.66666666667,-60.0,Wapishanan,Arawakan,South America,BR GY,,language,wals1
2533,wao,wapp1239,Wappo,38.5,-122.5,Wappo,Wappo-Yukian,North America,US,,language,wals1
2534,wba,wara1303,Warao,9.33333333333,-61.6666666667,Warao,Warao,South America,VR,,language,wals1
2535,wrz,wara1290,Waray (in Australia),-13.1666666667,131.25,Warayic,Gunwinyguan,Australia,AU,,language,wals1
2536,war,wara1300,Waray-Waray,12.0,125.0,Greater Central Philippine,Austronesian,Papunesia,PH,,language,wals1
2537,wrr,ward1246,Wardaman,-15.5,131.0,Yangmanic,Yangmanic,Australia,AU,,language,wals1
2538,gae,guar1293,Warekena,1.5,-67.5,Inland Northern Arawakan,Arawakan,South America,VR CO BR,,language,wals1
2539,wsa,ware1253,Warembori,-1.66666666667,137.583333333,South Halmahera - West New Guinea,Austronesian,Papunesia,ID,,language,wals1
2540,pav,wari1268,Wari',-11.3333333333,-65.0,Chapacura-Wanham,Chapacura-Wanham,South America,BR,,language,wals1
2541,wrs,wari1266,Waris,-3.16666666667,141.0,Border,Border,Papunesia,PG ID,,language,wals1
2542,wbp,warl1254,Warlpiri,-20.0,132.333333333,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2543,wrb,warl1256,Warluwara,-22.0,138.5,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2544,wnd,wand1263,Warndarang,-14.4166666667,135.583333333,Warndarang,Mangarrayi-Maran,Australia,AU,,language,wals1
2545,wrp,waro1242,Waropen,-2.33333333333,136.583333333,South Halmahera - West New Guinea,Austronesian,Papunesia,ID,,language,wals1
2546,wgy,warr1255,Warrgamay,-18.5833333333,146.083333333,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2547,,warr1257,Warrnambool,-38.25,142.5,Southeastern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2548,wrg,waru1264,Warrongo,-18.0,145.0,Northern Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2549,wwr,warr1258,Warrwa,-17.5,123.5,Nyulnyulan,Nyulnyulan,Australia,AU,,language,wals1
2550,wrm,waru1265,Warumungu,-19.5,134.5,Western Pama-Nyungan,Pama-Nyungan,Australia,AU,,language,wals1
2551,was,wash1253,Washo,39.25,-120.0,Washo,Washo,North America,US,,language,wals1
2552,wsk,wask1241,Waskia,-4.5,146.0,Madang,Trans-New Guinea,Papunesia,PG,,language,wals1
